"Item ID","Name","Upgrades","Item Name Option","Item Name Time","Mesh File Name","Item Description"
"1114051","Graceful Binyeo Hair","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_01_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114002","Graceful Hanbok Cap","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_02_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114012","Graceful Hanbok Cap","Run speed +1.0%","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_02_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114022","Graceful Hanbok Cap","Run speed +1.0%","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_02_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114032","Graceful Hanbok Cap","Run speed +1.0%","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_02_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114042","Graceful Hanbok Cap","Run speed +1.0%","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_02_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114052","Graceful Hanbok Cap","Run speed +1.0%","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_02_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114003","Graceful Hanbok Cap","HP +40","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_02_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114013","Graceful Hanbok Cap","HP +40","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_02_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114023","Graceful Hanbok Cap","HP +40","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_02_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114033","Graceful Hanbok Cap","HP +40","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_02_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114043","Graceful Hanbok Cap","HP +40","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_02_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114053","Graceful Hanbok Cap","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_02_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114004","Sweetful Binyeo Hair","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_03_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114014","Sweetful Binyeo Hair","Run speed +1.0%","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_03_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114024","Sweetful Binyeo Hair","Run speed +1.0%","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_03_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114034","Sweetful Binyeo Hair","Run speed +1.0%","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_03_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114044","Sweetful Binyeo Hair","Run speed +1.0%","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_03_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114054","Sweetful Binyeo Hair","Run speed +1.0%","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_03_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114005","Sweetful Binyeo Hair","HP +40","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_03_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114015","Sweetful Binyeo Hair","HP +40","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_03_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114025","Sweetful Binyeo Hair","HP +40","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_03_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114035","Sweetful Binyeo Hair","HP +40","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_03_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114045","Sweetful Binyeo Hair","HP +40","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_03_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114055","Sweetful Binyeo Hair","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_03_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114006","Sweetful Hanbok Cap","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_04_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114016","Sweetful Hanbok Cap","Run speed +1.0%","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_04_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114026","Sweetful Hanbok Cap","Run speed +1.0%","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_04_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114036","Sweetful Hanbok Cap","Run speed +1.0%","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_04_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114046","Sweetful Hanbok Cap","Run speed +1.0%","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_04_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114056","Sweetful Hanbok Cap","Run speed +1.0%","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_04_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114007","Sweetful Hanbok Cap","HP +40","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_04_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114017","Sweetful Hanbok Cap","HP +40","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_04_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114027","Sweetful Hanbok Cap","HP +40","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_04_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114037","Sweetful Hanbok Cap","HP +40","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_04_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114047","Sweetful Hanbok Cap","HP +40","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_04_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114057","Sweetful Hanbok Cap","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_04_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114100","Cheerful Hanbok Hair","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_05_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114110","Cheerful Hanbok Hair","Run speed +1.0%","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_05_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114120","Cheerful Hanbok Hair","Run speed +1.0%","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_05_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114130","Cheerful Hanbok Hair","Run speed +1.0%","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_05_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114140","Cheerful Hanbok Hair","Run speed +1.0%","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_05_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114150","Cheerful Hanbok Hair","Run speed +1.0%","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_05_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114101","Cheerful Hanbok Hair","HP +40","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_05_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114111","Cheerful Hanbok Hair","HP +40","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_05_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114121","Cheerful Hanbok Hair","HP +40","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_05_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114131","Cheerful Hanbok Hair","HP +40","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_05_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114141","Cheerful Hanbok Hair","HP +40","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_05_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114151","Cheerful Hanbok Hair","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_05_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114102","Cheerful Hanbok Cap","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_06_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114112","Cheerful Hanbok Cap","Run speed +1.0%","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_06_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114122","Cheerful Hanbok Cap","Run speed +1.0%","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_06_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114132","Cheerful Hanbok Cap","Run speed +1.0%","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_06_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114142","Cheerful Hanbok Cap","Run speed +1.0%","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_06_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114152","Cheerful Hanbok Cap","Run speed +1.0%","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_06_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114103","Cheerful Hanbok Cap","HP +40","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_06_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114113","Cheerful Hanbok Cap","HP +40","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_06_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114123","Cheerful Hanbok Cap","HP +40","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_06_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114133","Cheerful Hanbok Cap","HP +40","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_06_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114143","Cheerful Hanbok Cap","HP +40","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_06_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114153","Cheerful Hanbok Cap","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_06_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114106","Charming Hanbok Hair","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_07_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114116","Charming Hanbok Hair","Run speed +1.0%","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_07_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114126","Charming Hanbok Hair","Run speed +1.0%","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_07_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114136","Charming Hanbok Hair","Run speed +1.0%","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_07_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114146","Charming Hanbok Hair","Run speed +1.0%","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_07_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114156","Charming Hanbok Hair","Run speed +1.0%","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_07_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114107","Charming Hanbok Hair","HP +40","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_07_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114117","Charming Hanbok Hair","HP +40","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_07_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114127","Charming Hanbok Hair","HP +40","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_07_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114137","Charming Hanbok Hair","HP +40","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_07_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114147","Charming Hanbok Hair","HP +40","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_07_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114157","Charming Hanbok Hair","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_07_L0.nif","A traditional Korean hair accessorie used to tie up hair.",""
"1114108","Charming Hanbok Cap","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_08_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114118","Charming Hanbok Cap","Run speed +1.0%","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_08_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114128","Charming Hanbok Cap","Run speed +1.0%","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_08_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114138","Charming Hanbok Cap","Run speed +1.0%","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_08_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114148","Charming Hanbok Cap","Run speed +1.0%","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_08_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114158","Charming Hanbok Cap","Run speed +1.0%","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_08_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114109","Charming Hanbok Cap","HP +40","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_105_08_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114119","Charming Hanbok Cap","HP +40","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_105_08_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114129","Charming Hanbok Cap","HP +40","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_105_08_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114139","Charming Hanbok Cap","HP +40","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_105_08_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114149","Charming Hanbok Cap","HP +40","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_105_08_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1114159","Charming Hanbok Cap","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_105_08_L0.nif","This is a modernized version inspired by the traditional Korean woman's hat, ayame.",""
"1169504","Tracker Helmet","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_55_01_L0.nif","A reward for slaying the Tracker Boss. Your name shall not be forgotten.",""
"1169514","Tracker Helmet","Run speed +1.0%","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_55_01_L0.nif","A reward for slaying the Tracker Boss. Your name shall not be forgotten.",""
"1169524","Tracker Helmet","Run speed +1.0%","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_55_01_L0.nif","A reward for slaying the Tracker Boss. Your name shall not be forgotten.",""
"1169534","Tracker Helmet","Run speed +1.0%","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_55_01_L0.nif","A reward for slaying the Tracker Boss. Your name shall not be forgotten.",""
"1169544","Tracker Helmet","Run speed +1.0%","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_55_01_L0.nif","A reward for slaying the Tracker Boss. Your name shall not be forgotten.",""
"1169554","Tracker Helmet","Run speed +1.0%","Unlimited","Gothloli/HAIR/AVA_03_HAIR_55_01_L0.nif","A reward for slaying the Tracker Boss. Your name shall not be forgotten.",""
"1169505","Tracker Helmet","HP +40","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_55_01_L0.nif","A reward for slaying the Tracker Boss. Your name shall not be forgotten.",""
"1169515","Tracker Helmet","HP +40","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_55_01_L0.nif","A reward for slaying the Tracker Boss. Your name shall not be forgotten.",""
"1169525","Tracker Helmet","HP +40","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_55_01_L0.nif","A reward for slaying the Tracker Boss. Your name shall not be forgotten.",""
"1169535","Tracker Helmet","HP +40","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_55_01_L0.nif","A reward for slaying the Tracker Boss. Your name shall not be forgotten.",""
"1169545","Tracker Helmet","HP +40","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_55_01_L0.nif","A reward for slaying the Tracker Boss. Your name shall not be forgotten.",""
"1169555","Tracker Helmet","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_55_01_L0.nif","A reward for slaying the Tracker Boss. Your name shall not be forgotten.",""
"1181200","Racy Chi-Pao Hair","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_56_01_L0.nif","A new fresh breeze of fashion.",""
"1181210","Racy Chi-Pao Hair","Run speed +1.0%","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_56_01_L0.nif","A new fresh breeze of fashion.",""
"1181220","Racy Chi-Pao Hair","Run speed +1.0%","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_56_01_L0.nif","A new fresh breeze of fashion.",""
"1181230","Racy Chi-Pao Hair","Run speed +1.0%","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_56_01_L0.nif","A new fresh breeze of fashion.",""
"1181240","Racy Chi-Pao Hair","Run speed +1.0%","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_56_01_L0.nif","A new fresh breeze of fashion.",""
"1181250","Racy Chi-Pao Hair","Run speed +1.0%","Unlimited","Gothloli/HAIR/AVA_03_HAIR_56_01_L0.nif","A new fresh breeze of fashion.",""
"1181201","Racy Chi-Pao Hair","HP +40","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_56_01_L0.nif","A new fresh breeze of fashion.",""
"1181211","Racy Chi-Pao Hair","HP +40","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_56_01_L0.nif","A new fresh breeze of fashion.",""
"1181221","Racy Chi-Pao Hair","HP +40","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_56_01_L0.nif","A new fresh breeze of fashion.",""
"1181231","Racy Chi-Pao Hair","HP +40","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_56_01_L0.nif","A new fresh breeze of fashion.",""
"1181241","Racy Chi-Pao Hair","HP +40","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_56_01_L0.nif","A new fresh breeze of fashion.",""
"1181251","Racy Chi-Pao Hair","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_56_01_L0.nif","A new fresh breeze of fashion.",""
"1181300","Sensual Stewardess Hair","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_57_01_L0.nif","Not really suitable for a real work place.",""
"1181310","Sensual Stewardess Hair","Run speed +1.0%","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_57_01_L0.nif","Not really suitable for a real work place.",""
"1181320","Sensual Stewardess Hair","Run speed +1.0%","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_57_01_L0.nif","Not really suitable for a real work place.",""
"1181330","Sensual Stewardess Hair","Run speed +1.0%","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_57_01_L0.nif","Not really suitable for a real work place.",""
"1181340","Sensual Stewardess Hair","Run speed +1.0%","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_57_01_L0.nif","Not really suitable for a real work place.",""
"1181350","Sensual Stewardess Hair","Run speed +1.0%","Unlimited","Gothloli/HAIR/AVA_03_HAIR_57_01_L0.nif","Not really suitable for a real work place.",""
"1181301","Sensual Stewardess Hair","HP +40","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_57_01_L0.nif","Not really suitable for a real work place.",""
"1181311","Sensual Stewardess Hair","HP +40","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_57_01_L0.nif","Not really suitable for a real work place.",""
"1181321","Sensual Stewardess Hair","HP +40","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_57_01_L0.nif","Not really suitable for a real work place.",""
"1181331","Sensual Stewardess Hair","HP +40","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_57_01_L0.nif","Not really suitable for a real work place.",""
"1181341","Sensual Stewardess Hair","HP +40","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_57_01_L0.nif","Not really suitable for a real work place.",""
"1181351","Sensual Stewardess Hair","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_57_01_L0.nif","Not really suitable for a real work place.",""
"1181302","Tempting Horus Hair","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_59_01_L0.nif","",""
"1181312","Tempting Horus Hair","Run speed +1.0%","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_59_01_L0.nif","",""
"1181322","Tempting Horus Hair","Run speed +1.0%","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_59_01_L0.nif","",""
"1181332","Tempting Horus Hair","Run speed +1.0%","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_59_01_L0.nif","",""
"1181342","Tempting Horus Hair","Run speed +1.0%","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_59_01_L0.nif","",""
"1181352","Tempting Horus Hair","Run speed +1.0%","Unlimited","Gothloli/HAIR/AVA_03_HAIR_59_01_L0.nif","",""
"1181303","Tempting Horus Hair","HP +40","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_59_01_L0.nif","",""
"1181313","Tempting Horus Hair","HP +40","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_59_01_L0.nif","",""
"1181323","Tempting Horus Hair","HP +40","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_59_01_L0.nif","",""
"1181333","Tempting Horus Hair","HP +40","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_59_01_L0.nif","",""
"1181343","Tempting Horus Hair","HP +40","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_59_01_L0.nif","",""
"1181353","Tempting Horus Hair","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_59_01_L0.nif","",""
"1181353","Tresses of Grace","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_60_01_L0.nif","Not really suitable for a real work place.",""
"1181410","Tresses of Grace","Run speed +1.0%","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_60_01_L0.nif","Not really suitable for a real work place.",""
"1181420","Tresses of Grace","Run speed +1.0%","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_60_01_L0.nif","Not really suitable for a real work place.",""
"1181430","Tresses of Grace","Run speed +1.0%","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_60_01_L0.nif","Not really suitable for a real work place.",""
"1181440","Tresses of Grace","Run speed +1.0%","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_60_01_L0.nif","Not really suitable for a real work place.",""
"1181450","Tresses of Grace","Run speed +1.0%","Unlimited","Gothloli/HAIR/AVA_03_HAIR_60_01_L0.nif","Not really suitable for a real work place.",""
"1181401","Tresses of Grace","HP +40","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_60_01_L0.nif","Not really suitable for a real work place.",""
"1181411","Tresses of Grace","HP +40","Duration: 30 days","Gothloli/HAIR/AVA_03_HAIR_60_01_L0.nif","Not really suitable for a real work place.",""
"1181421","Tresses of Grace","HP +40","Duration: 90 days","Gothloli/HAIR/AVA_03_HAIR_60_01_L0.nif","Not really suitable for a real work place.",""
"1181431","Tresses of Grace","HP +40","Duration: 1 day","Gothloli/HAIR/AVA_03_HAIR_60_01_L0.nif","Not really suitable for a real work place.",""
"1181441","Tresses of Grace","HP +40","Duration: 365 days","Gothloli/HAIR/AVA_03_HAIR_60_01_L0.nif","Not really suitable for a real work place.",""
"1181451","Tresses of Grace","HP +40","Unlimited","Gothloli/HAIR/AVA_03_HAIR_60_01_L0.nif","Not really suitable for a real work place.",""
"1181500","Tech Wear Hair (Pandora)","Run speed +1.0%","Duration: 7 days","Gothloli/HAIR/AVA_03_HAIR_100_01_L0.nif","Not really suitable for a real work place.",""
