"Item ID","Name","Upgrades","Item Name Option","Item Name Time","Mesh File Name","Item Description"
"1110221","Yellow Visor Pigtails","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_01_01_L0.nif","Loveable pigtails with a mustard yellow visor.",""
"1110231","Yellow Visor Pigtails","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_01_01_L0.nif","Loveable pigtails with a mustard yellow visor.",""
"1110241","Yellow Visor Pigtails","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_01_01_L0.nif","Loveable pigtails with a mustard yellow visor.",""
"1110251","Yellow Visor Pigtails","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_01_01_L0.nif","Loveable pigtails with a mustard yellow visor.",""
"1110300","Brown Pigtails","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_03_01_L0.nif","Brown pigtails with yellow bows.",""
"1110310","Brown Pigtails","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_03_01_L0.nif","Brown pigtails with yellow bows.",""
"1110320","Brown Pigtails","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_03_01_L0.nif","Brown pigtails with yellow bows.",""
"1110330","Brown Pigtails","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_03_01_L0.nif","Brown pigtails with yellow bows.",""
"1110340","Brown Pigtails","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_03_01_L0.nif","Brown pigtails with yellow bows.",""
"1110350","Brown Pigtails","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_03_01_L0.nif","Brown pigtails with yellow bows.",""
"1110301","Brown Pigtails","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_03_01_L0.nif","Brown pigtails with yellow bows.",""
"1110311","Brown Pigtails","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_03_01_L0.nif","Brown pigtails with yellow bows.",""
"1110321","Brown Pigtails","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_03_01_L0.nif","Brown pigtails with yellow bows.",""
"1110331","Brown Pigtails","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_03_01_L0.nif","Brown pigtails with yellow bows.",""
"1110341","Brown Pigtails","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_03_01_L0.nif","Brown pigtails with yellow bows.",""
"1110351","Brown Pigtails","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_03_01_L0.nif","Brown pigtails with yellow bows.",""
"1110400","Red Shaggy Cut","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_04_01_L0.nif","Red hair in a cute bob.",""
"1110410","Red Shaggy Cut","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_04_01_L0.nif","Red hair in a cute bob.",""
"1110420","Red Shaggy Cut","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_04_01_L0.nif","Red hair in a cute bob.",""
"1110430","Red Shaggy Cut","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_04_01_L0.nif","Red hair in a cute bob.",""
"1110440","Red Shaggy Cut","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_04_01_L0.nif","Red hair in a cute bob.",""
"1110450","Red Shaggy Cut","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_04_01_L0.nif","Red hair in a cute bob.",""
"1110401","Red Shaggy Cut","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_04_01_L0.nif","Red hair in a cute bob.",""
"1110411","Red Shaggy Cut","HP +40","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_04_01_L0.nif","Red hair in a cute bob.",""
"1110421","Red Shaggy Cut","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_04_01_L0.nif","Red hair in a cute bob.",""
"1110431","Red Shaggy Cut","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_04_01_L0.nif","Red hair in a cute bob.",""
"1110441","Red Shaggy Cut","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_04_01_L0.nif","Red hair in a cute bob.",""
"1110451","Red Shaggy Cut","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_04_01_L0.nif","Red hair in a cute bob.",""
"1110500","Mango Pigtails","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_05_01_L0.nif","Mango hair pulled up in cute pigtails.",""
"1110510","Mango Pigtails","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_05_01_L0.nif","Mango hair pulled up in cute pigtails.",""
"1110520","Mango Pigtails","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_05_01_L0.nif","Mango hair pulled up in cute pigtails.",""
"1110530","Mango Pigtails","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_05_01_L0.nif","Mango hair pulled up in cute pigtails.",""
"1110540","Mango Pigtails","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_05_01_L0.nif","Mango hair pulled up in cute pigtails.",""
"1110550","Mango Pigtails","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_05_01_L0.nif","Mango hair pulled up in cute pigtails.",""
"1110501","Mango Pigtails","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_05_01_L0.nif","Mango hair pulled up in cute pigtails.",""
"1110511","Mango Pigtails","HP +40","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_05_01_L0.nif","Mango hair pulled up in cute pigtails.",""
"1110521","Mango Pigtails","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_05_01_L0.nif","Mango hair pulled up in cute pigtails.",""
"1110531","Mango Pigtails","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_05_01_L0.nif","Mango hair pulled up in cute pigtails.",""
"1110541","Mango Pigtails","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_05_01_L0.nif","Mango hair pulled up in cute pigtails.",""
"1110551","Mango Pigtails","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_05_01_L0.nif","Mango hair pulled up in cute pigtails.",""
"1110600","Scooter Helmet","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_97_01_L0.nif","Be safe and wear your helmet!",""
"1110610","Scooter Helmet","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_97_01_L0.nif","Be safe and wear your helmet!",""
"1110620","Scooter Helmet","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_97_01_L0.nif","Be safe and wear your helmet!",""
"1110630","Scooter Helmet","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_97_01_L0.nif","Be safe and wear your helmet!",""
"1110640","Scooter Helmet","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_97_01_L0.nif","Be safe and wear your helmet!",""
"1110650","Scooter Helmet","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_97_01_L0.nif","Be safe and wear your helmet!",""
"1110601","Scooter Helmet","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_97_01_L0.nif","Be safe and wear your helmet!",""
"1110611","Scooter Helmet","HP +40","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_97_01_L0.nif","Be safe and wear your helmet!",""
"1110621","Scooter Helmet","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_97_01_L0.nif","Be safe and wear your helmet!",""
"1110631","Scooter Helmet","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_97_01_L0.nif","Be safe and wear your helmet!",""
"1110641","Scooter Helmet","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_97_01_L0.nif","Be safe and wear your helmet!",""
"1110651","Scooter Helmet","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_97_01_L0.nif","Be safe and wear your helmet!",""
"1110700","Football Helmet","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_98_01_L0.nif","Protect that sensitive head of yours!",""
"1110710","Football Helmet","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_98_01_L0.nif","Protect that sensitive head of yours!",""
"1110720","Football Helmet","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_98_01_L0.nif","Protect that sensitive head of yours!",""
"1110730","Football Helmet","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_98_01_L0.nif","Protect that sensitive head of yours!",""
"1110740","Football Helmet","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_98_01_L0.nif","Protect that sensitive head of yours!",""
"1110750","Football Helmet","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_98_01_L0.nif","Protect that sensitive head of yours!",""
"1110701","Football Helmet","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_98_01_L0.nif","Protect that sensitive head of yours!",""
"1110711","Football Helmet","HP +40","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_98_01_L0.nif","Protect that sensitive head of yours!",""
"1110721","Football Helmet","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_98_01_L0.nif","Protect that sensitive head of yours!",""
"1110731","Football Helmet","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_98_01_L0.nif","Protect that sensitive head of yours!",""
"1110741","Football Helmet","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_98_01_L0.nif","Protect that sensitive head of yours!",""
"1110751","Football Helmet","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_98_01_L0.nif","Protect that sensitive head of yours!",""
"1110800","Blue Visor Pigtails","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_01_02_L0.nif","Dainty pigtails with a sky blue visor.",""
"1110810","Blue Visor Pigtails","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_01_02_L0.nif","Dainty pigtails with a sky blue visor.",""
"1110820","Blue Visor Pigtails","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_01_02_L0.nif","Dainty pigtails with a sky blue visor.",""
"1110830","Blue Visor Pigtails","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_01_02_L0.nif","Dainty pigtails with a sky blue visor.",""
"1110840","Blue Visor Pigtails","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_01_02_L0.nif","Dainty pigtails with a sky blue visor.",""
"1110850","Blue Visor Pigtails","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_01_02_L0.nif","Dainty pigtails with a sky blue visor.",""
"1110801","Blue Visor Pigtails","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_01_02_L0.nif","Dainty pigtails with a sky blue visor.",""
"1110811","Blue Visor Pigtails","HP +40","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_01_02_L0.nif","Dainty pigtails with a sky blue visor.",""
"1110821","Blue Visor Pigtails","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_01_02_L0.nif","Dainty pigtails with a sky blue visor.",""
"1110831","Blue Visor Pigtails","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_01_02_L0.nif","Dainty pigtails with a sky blue visor.",""
"1110841","Blue Visor Pigtails","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_01_02_L0.nif","Dainty pigtails with a sky blue visor.",""
"1110851","Blue Visor Pigtails","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_01_02_L0.nif","Dainty pigtails with a sky blue visor.",""
"1110900","Pink Visor Pigtails","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_01_03_L0.nif","Darling pigtails with a light pink visor.",""
"1110910","Pink Visor Pigtails","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_01_03_L0.nif","Darling pigtails with a light pink visor.",""
"1110920","Pink Visor Pigtails","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_01_03_L0.nif","Darling pigtails with a light pink visor.",""
"1110930","Pink Visor Pigtails","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_01_03_L0.nif","Darling pigtails with a light pink visor.",""
"1110940","Pink Visor Pigtails","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_01_03_L0.nif","Darling pigtails with a light pink visor.",""
"1110950","Pink Visor Pigtails","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_01_03_L0.nif","Darling pigtails with a light pink visor.",""
"1110901","Pink Visor Pigtails","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_01_03_L0.nif","Darling pigtails with a light pink visor.",""
"1110911","Pink Visor Pigtails","HP +40","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_01_03_L0.nif","Darling pigtails with a light pink visor.",""
"1110921","Pink Visor Pigtails","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_01_03_L0.nif","Darling pigtails with a light pink visor.",""
"1110931","Pink Visor Pigtails","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_01_03_L0.nif","Darling pigtails with a light pink visor.",""
"1110941","Pink Visor Pigtails","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_01_03_L0.nif","Darling pigtails with a light pink visor.",""
"1110951","Pink Visor Pigtails","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_01_03_L0.nif","Darling pigtails with a light pink visor.",""
"1111000","Blackberry Pigtails","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_03_02_L0.nif","Black pigtails with blue bows.",""
"1111010","Blackberry Pigtails","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_03_02_L0.nif","Black pigtails with blue bows.",""
"1111020","Blackberry Pigtails","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_03_02_L0.nif","Black pigtails with blue bows.",""
"1111030","Blackberry Pigtails","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_03_02_L0.nif","Black pigtails with blue bows.",""
"1111040","Blackberry Pigtails","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_03_02_L0.nif","Black pigtails with blue bows.",""
"1111050","Blackberry Pigtails","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_03_02_L0.nif","Black pigtails with blue bows.",""
"1111001","Blackberry Pigtails","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_03_02_L0.nif","Black pigtails with blue bows.",""
"1111011","Blackberry Pigtails","HP +40","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_03_02_L0.nif","Black pigtails with blue bows.",""
"1111021","Blackberry Pigtails","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_03_02_L0.nif","Black pigtails with blue bows.",""
"1111031","Blackberry Pigtails","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_03_02_L0.nif","Black pigtails with blue bows.",""
"1111041","Blackberry Pigtails","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_03_02_L0.nif","Black pigtails with blue bows.",""
"1111051","Blackberry Pigtails","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_03_02_L0.nif","Black pigtails with blue bows.",""
"1111100","Blonde Pigtails","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_03_03_L0.nif","Blond pigtails with red bows.",""
"1111110","Blonde Pigtails","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_03_03_L0.nif","Blond pigtails with red bows.",""
"1111120","Blonde Pigtails","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_03_03_L0.nif","Blond pigtails with red bows.",""
"1111130","Blonde Pigtails","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_03_03_L0.nif","Blond pigtails with red bows.",""
"1111140","Blonde Pigtails","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_03_03_L0.nif","Blond pigtails with red bows.",""
"1111150","Blonde Pigtails","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_03_03_L0.nif","Blond pigtails with red bows.",""
"1111101","Blonde Pigtails","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_03_03_L0.nif","Blond pigtails with red bows.",""
"1111111","Blonde Pigtails","HP +40","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_03_03_L0.nif","Blond pigtails with red bows.",""
"1111121","Blonde Pigtails","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_03_03_L0.nif","Blond pigtails with red bows.",""
"1111131","Blonde Pigtails","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_03_03_L0.nif","Blond pigtails with red bows.",""
"1111141","Blonde Pigtails","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_03_03_L0.nif","Blond pigtails with red bows.",""
"1111151","Blonde Pigtails","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_03_03_L0.nif","Blond pigtails with red bows.",""
"1111200","Brown Shaggy Cut","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_04_02_L0.nif","Brown hair in a cute bob.",""
"1111210","Brown Shaggy Cut","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_04_02_L0.nif","Brown hair in a cute bob.",""
"1111220","Brown Shaggy Cut","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_04_02_L0.nif","Brown hair in a cute bob.",""
"1111230","Brown Shaggy Cut","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_04_02_L0.nif","Brown hair in a cute bob.",""
"1111240","Brown Shaggy Cut","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_04_02_L0.nif","Brown hair in a cute bob.",""
"1111250","Brown Shaggy Cut","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_04_02_L0.nif","Brown hair in a cute bob.",""
"1111201","Brown Shaggy Cut","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_04_02_L0.nif","Brown hair in a cute bob.",""
"1111211","Brown Shaggy Cut","HP +40","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_04_02_L0.nif","Brown hair in a cute bob.",""
"1111221","Brown Shaggy Cut","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_04_02_L0.nif","Brown hair in a cute bob.",""
"1111231","Brown Shaggy Cut","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_04_02_L0.nif","Brown hair in a cute bob.",""
"1111241","Brown Shaggy Cut","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_04_02_L0.nif","Brown hair in a cute bob.",""
"1111251","Brown Shaggy Cut","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_04_02_L0.nif","Brown hair in a cute bob.",""
"1111300","Blue Shaggy Cut","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_04_03_L0.nif","Blue hair in a cute bob.",""
"1111310","Blue Shaggy Cut","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_04_03_L0.nif","Blue hair in a cute bob.",""
"1111320","Blue Shaggy Cut","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_04_03_L0.nif","Blue hair in a cute bob.",""
"1111330","Blue Shaggy Cut","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_04_03_L0.nif","Blue hair in a cute bob.",""
"1111340","Blue Shaggy Cut","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_04_03_L0.nif","Blue hair in a cute bob.",""
"1111350","Blue Shaggy Cut","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_04_03_L0.nif","Blue hair in a cute bob.",""
"1111301","Blue Shaggy Cut","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_04_03_L0.nif","Blue hair in a cute bob.",""
"1111311","Blue Shaggy Cut","HP +40","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_04_03_L0.nif","Blue hair in a cute bob.",""
"1111321","Blue Shaggy Cut","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_04_03_L0.nif","Blue hair in a cute bob.",""
"1111331","Blue Shaggy Cut","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_04_03_L0.nif","Blue hair in a cute bob.",""
"1111341","Blue Shaggy Cut","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_04_03_L0.nif","Blue hair in a cute bob.",""
"1111351","Blue Shaggy Cut","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_04_03_L0.nif","Blue hair in a cute bob.",""
"1111400","Pink Pigtails","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_05_02_L0.nif","Pink hair pulled up in charming pigtails.",""
"1111410","Pink Pigtails","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_05_02_L0.nif","Pink hair pulled up in charming pigtails.",""
"1111420","Pink Pigtails","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_05_02_L0.nif","Pink hair pulled up in charming pigtails.",""
"1111430","Pink Pigtails","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_05_02_L0.nif","Pink hair pulled up in charming pigtails.",""
"1111440","Pink Pigtails","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_05_02_L0.nif","Pink hair pulled up in charming pigtails.",""
"1111450","Pink Pigtails","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_05_02_L0.nif","Pink hair pulled up in charming pigtails.",""
"1111401","Pink Pigtails","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_05_02_L0.nif","Pink hair pulled up in charming pigtails.",""
"1111411","Pink Pigtails","HP +40","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_05_02_L0.nif","Pink hair pulled up in charming pigtails.",""
"1111421","Pink Pigtails","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_05_02_L0.nif","Pink hair pulled up in charming pigtails.",""
"1111431","Pink Pigtails","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_05_02_L0.nif","Pink hair pulled up in charming pigtails.",""
"1111441","Pink Pigtails","HP +40","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_05_02_L0.nif","Pink hair pulled up in charming pigtails.",""
"1111451","Pink Pigtails","HP +40","Unlimited","Girl/HAIR/AVA_01_HAIR_05_02_L0.nif","Pink hair pulled up in charming pigtails.",""
"1111500","Ice Blue Pigtails","Run speed +1.0%","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_05_03_L0.nif","Ice blue hair pulled up in adorable pigtails.",""
"1111510","Ice Blue Pigtails","Run speed +1.0%","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_05_03_L0.nif","Ice blue hair pulled up in adorable pigtails.",""
"1111520","Ice Blue Pigtails","Run speed +1.0%","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_05_03_L0.nif","Ice blue hair pulled up in adorable pigtails.",""
"1111530","Ice Blue Pigtails","Run speed +1.0%","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_05_03_L0.nif","Ice blue hair pulled up in adorable pigtails.",""
"1111540","Ice Blue Pigtails","Run speed +1.0%","Duration: 365 days","Girl/HAIR/AVA_01_HAIR_05_03_L0.nif","Ice blue hair pulled up in adorable pigtails.",""
"1111550","Ice Blue Pigtails","Run speed +1.0%","Unlimited","Girl/HAIR/AVA_01_HAIR_05_03_L0.nif","Ice blue hair pulled up in adorable pigtails.",""
"1111501","Ice Blue Pigtails","HP +40","Duration: 7 days","Girl/HAIR/AVA_01_HAIR_05_03_L0.nif","Ice blue hair pulled up in adorable pigtails.",""
"1111511","Ice Blue Pigtails","HP +40","Duration: 30 days","Girl/HAIR/AVA_01_HAIR_05_03_L0.nif","Ice blue hair pulled up in adorable pigtails.",""
"1111521","Ice Blue Pigtails","HP +40","Duration: 90 days","Girl/HAIR/AVA_01_HAIR_05_03_L0.nif","Ice blue hair pulled up in adorable pigtails.",""
"1111531","Ice Blue Pigtails","HP +40","Duration: 1 day","Girl/HAIR/AVA_01_HAIR_05_03_L0.nif","Ice blue hair pulled up in adorable pigtails.",""
