"Item ID","Name","Upgrades","Item Name Option","Item Name Time","Mesh File Name","Item Description"
"1140220","Cowboy Steel Cap","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_02_01_L0.nif","Yeehaw!",""
"1140230","Cowboy Steel Cap","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_02_01_L0.nif","Yeehaw!",""
"1140240","Cowboy Steel Cap","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_02_01_L0.nif","Yeehaw!",""
"1140250","Cowboy Steel Cap","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_02_01_L0.nif","Yeehaw!",""
"1140201","Cowboy Steel Cap","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_02_01_L0.nif","Yeehaw!",""
"1140211","Cowboy Steel Cap","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_02_01_L0.nif","Yeehaw!",""
"1140221","Cowboy Steel Cap","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_02_01_L0.nif","Yeehaw!",""
"1140231","Cowboy Steel Cap","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_02_01_L0.nif","Yeehaw!",""
"1140241","Cowboy Steel Cap","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_02_01_L0.nif","Yeehaw!",""
"1140251","Cowboy Steel Cap","HP +40","Unlimited","Monster/HAIR/AVA_04_HAIR_02_01_L0.nif","Yeehaw!",""
"1140300","White Antennas","Run speed +1.0%","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_03_01_L0.nif","Blast some tunes while blasting some enemies!",""
"1140310","White Antennas","Run speed +1.0%","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_03_01_L0.nif","Blast some tunes while blasting some enemies!",""
"1140320","White Antennas","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_03_01_L0.nif","Blast some tunes while blasting some enemies!",""
"1140330","White Antennas","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_03_01_L0.nif","Blast some tunes while blasting some enemies!",""
"1140340","White Antennas","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_03_01_L0.nif","Blast some tunes while blasting some enemies!",""
"1140350","White Antennas","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_03_01_L0.nif","Blast some tunes while blasting some enemies!",""
"1140301","White Antennas","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_03_01_L0.nif","Blast some tunes while blasting some enemies!",""
"1140311","White Antennas","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_03_01_L0.nif","Blast some tunes while blasting some enemies!",""
"1140321","White Antennas","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_03_01_L0.nif","Blast some tunes while blasting some enemies!",""
"1140331","White Antennas","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_03_01_L0.nif","Blast some tunes while blasting some enemies!",""
"1140341","White Antennas","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_03_01_L0.nif","Blast some tunes while blasting some enemies!",""
"1140351","White Antennas","HP +40","Unlimited","Monster/HAIR/AVA_04_HAIR_03_01_L0.nif","Blast some tunes while blasting some enemies!",""
"1140400","Iron Pot","Run speed +1.0%","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_04_01_L0.nif","You can probably boil a cup of Ramen noodles in this!",""
"1140410","Iron Pot","Run speed +1.0%","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_04_01_L0.nif","You can probably boil a cup of Ramen noodles in this!",""
"1140420","Iron Pot","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_04_01_L0.nif","You can probably boil a cup of Ramen noodles in this!",""
"1140430","Iron Pot","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_04_01_L0.nif","You can probably boil a cup of Ramen noodles in this!",""
"1140440","Iron Pot","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_04_01_L0.nif","You can probably boil a cup of Ramen noodles in this!",""
"1140450","Iron Pot","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_04_01_L0.nif","You can probably boil a cup of Ramen noodles in this!",""
"1140401","Iron Pot","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_04_01_L0.nif","You can probably boil a cup of Ramen noodles in this!",""
"1140411","Iron Pot","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_04_01_L0.nif","You can probably boil a cup of Ramen noodles in this!",""
"1140421","Iron Pot","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_04_01_L0.nif","You can probably boil a cup of Ramen noodles in this!",""
"1140431","Iron Pot","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_04_01_L0.nif","You can probably boil a cup of Ramen noodles in this!",""
"1140441","Iron Pot","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_04_01_L0.nif","You can probably boil a cup of Ramen noodles in this!",""
"1140451","Iron Pot","HP +40","Unlimited","Monster/HAIR/AVA_04_HAIR_04_01_L0.nif","You can probably boil a cup of Ramen noodles in this!",""
"1140500","Rusty Pot","Run speed +1.0%","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_04_03_L0.nif","Authentic iron pot with a little rust.",""
"1140510","Rusty Pot","Run speed +1.0%","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_04_03_L0.nif","Authentic iron pot with a little rust.",""
"1140520","Rusty Pot","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_04_03_L0.nif","Authentic iron pot with a little rust.",""
"1140530","Rusty Pot","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_04_03_L0.nif","Authentic iron pot with a little rust.",""
"1140540","Rusty Pot","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_04_03_L0.nif","Authentic iron pot with a little rust.",""
"1140550","Rusty Pot","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_04_03_L0.nif","Authentic iron pot with a little rust.",""
"1140501","Rusty Pot","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_04_03_L0.nif","Authentic iron pot with a little rust.",""
"1140511","Rusty Pot","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_04_03_L0.nif","Authentic iron pot with a little rust.",""
"1140521","Rusty Pot","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_04_03_L0.nif","Authentic iron pot with a little rust.",""
"1140531","Rusty Pot","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_04_03_L0.nif","Authentic iron pot with a little rust.",""
"1140541","Rusty Pot","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_04_03_L0.nif","Authentic iron pot with a little rust.",""
"1140551","Rusty Pot","HP +40","Unlimited","Monster/HAIR/AVA_04_HAIR_04_03_L0.nif","Authentic iron pot with a little rust.",""
"1140600","Gold Bottle Cap","Run speed +1.0%","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_01_02_L0.nif","Gold encrusted for extra shine.",""
"1140610","Gold Bottle Cap","Run speed +1.0%","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_01_02_L0.nif","Gold encrusted for extra shine.",""
"1140620","Gold Bottle Cap","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_01_02_L0.nif","Gold encrusted for extra shine.",""
"1140630","Gold Bottle Cap","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_01_02_L0.nif","Gold encrusted for extra shine.",""
"1140640","Gold Bottle Cap","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_01_02_L0.nif","Gold encrusted for extra shine.",""
"1140650","Gold Bottle Cap","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_01_02_L0.nif","Gold encrusted for extra shine.",""
"1140601","Gold Bottle Cap","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_01_02_L0.nif","Gold encrusted for extra shine.",""
"1140611","Gold Bottle Cap","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_01_02_L0.nif","Gold encrusted for extra shine.",""
"1140621","Gold Bottle Cap","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_01_02_L0.nif","Gold encrusted for extra shine.",""
"1140631","Gold Bottle Cap","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_01_02_L0.nif","Gold encrusted for extra shine.",""
"1140641","Gold Bottle Cap","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_01_02_L0.nif","Gold encrusted for extra shine.",""
"1140651","Gold Bottle Cap","HP +40","Unlimited","Monster/HAIR/AVA_04_HAIR_01_02_L0.nif","Gold encrusted for extra shine.",""
"1140700","Bunsen Burner Bonnet","Run speed +1.0%","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_02_02_L0.nif","Keep away from the colourful flames.",""
"1140710","Bunsen Burner Bonnet","Run speed +1.0%","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_02_02_L0.nif","Keep away from the colourful flames.",""
"1140720","Bunsen Burner Bonnet","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_02_02_L0.nif","Keep away from the colourful flames.",""
"1140730","Bunsen Burner Bonnet","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_02_02_L0.nif","Keep away from the colourful flames.",""
"1140740","Bunsen Burner Bonnet","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_02_02_L0.nif","Keep away from the colourful flames.",""
"1140750","Bunsen Burner Bonnet","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_02_02_L0.nif","Keep away from the colourful flames.",""
"1140701","Bunsen Burner Bonnet","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_02_02_L0.nif","Keep away from the colourful flames.",""
"1140711","Bunsen Burner Bonnet","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_02_02_L0.nif","Keep away from the colourful flames.",""
"1140721","Bunsen Burner Bonnet","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_02_02_L0.nif","Keep away from the colourful flames.",""
"1140731","Bunsen Burner Bonnet","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_02_02_L0.nif","Keep away from the colourful flames.",""
"1140741","Bunsen Burner Bonnet","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_02_02_L0.nif","Keep away from the colourful flames.",""
"1140751","Bunsen Burner Bonnet","HP +40","Unlimited","Monster/HAIR/AVA_04_HAIR_02_02_L0.nif","Keep away from the colourful flames.",""
"1140800","Red Antennas","Run speed +1.0%","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_03_02_L0.nif","Hear some beats while you beat some baddies.",""
"1140810","Red Antennas","Run speed +1.0%","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_03_02_L0.nif","Hear some beats while you beat some baddies.",""
"1140820","Red Antennas","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_03_02_L0.nif","Hear some beats while you beat some baddies.",""
"1140830","Red Antennas","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_03_02_L0.nif","Hear some beats while you beat some baddies.",""
"1140840","Red Antennas","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_03_02_L0.nif","Hear some beats while you beat some baddies.",""
"1140850","Red Antennas","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_03_02_L0.nif","Hear some beats while you beat some baddies.",""
"1140801","Red Antennas","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_03_02_L0.nif","Hear some beats while you beat some baddies.",""
"1140811","Red Antennas","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_03_02_L0.nif","Hear some beats while you beat some baddies.",""
"1140821","Red Antennas","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_03_02_L0.nif","Hear some beats while you beat some baddies.",""
"1140831","Red Antennas","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_03_02_L0.nif","Hear some beats while you beat some baddies.",""
"1140841","Red Antennas","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_03_02_L0.nif","Hear some beats while you beat some baddies.",""
"1140851","Red Antennas","HP +40","Unlimited","Monster/HAIR/AVA_04_HAIR_03_02_L0.nif","Hear some beats while you beat some baddies.",""
"1140900","Lever 3000","Run speed +1.0%","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_05_01_L0.nif","What does the switch do, you ask? No one has ever lived to tell the story.",""
"1140910","Lever 3000","Run speed +1.0%","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_05_01_L0.nif","What does the switch do, you ask? No one has ever lived to tell the story.",""
"1140920","Lever 3000","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_05_01_L0.nif","What does the switch do, you ask? No one has ever lived to tell the story.",""
"1140930","Lever 3000","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_05_01_L0.nif","What does the switch do, you ask? No one has ever lived to tell the story.",""
"1140940","Lever 3000","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_05_01_L0.nif","What does the switch do, you ask? No one has ever lived to tell the story.",""
"1140950","Lever 3000","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_05_01_L0.nif","What does the switch do, you ask? No one has ever lived to tell the story.",""
"1140901","Lever 3000","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_05_01_L0.nif","What does the switch do, you ask? No one has ever lived to tell the story.",""
"1140911","Lever 3000","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_05_01_L0.nif","What does the switch do, you ask? No one has ever lived to tell the story.",""
"1140921","Lever 3000","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_05_01_L0.nif","What does the switch do, you ask? No one has ever lived to tell the story.",""
"1140931","Lever 3000","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_05_01_L0.nif","What does the switch do, you ask? No one has ever lived to tell the story.",""
"1140941","Lever 3000","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_05_01_L0.nif","What does the switch do, you ask? No one has ever lived to tell the story.",""
"1140951","Lever 3000","HP +40","Unlimited","Monster/HAIR/AVA_04_HAIR_05_01_L0.nif","What does the switch do, you ask? No one has ever lived to tell the story.",""
"1141000","Lever 3000 v2.0","Run speed +1.0%","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_05_02_L0.nif","How does one improve on the Lever 3000? Put on racing stripes.",""
"1141010","Lever 3000 v2.0","Run speed +1.0%","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_05_02_L0.nif","How does one improve on the Lever 3000? Put on racing stripes.",""
"1141020","Lever 3000 v2.0","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_05_02_L0.nif","How does one improve on the Lever 3000? Put on racing stripes.",""
"1141030","Lever 3000 v2.0","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_05_02_L0.nif","How does one improve on the Lever 3000? Put on racing stripes.",""
"1141040","Lever 3000 v2.0","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_05_02_L0.nif","How does one improve on the Lever 3000? Put on racing stripes.",""
"1141050","Lever 3000 v2.0","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_05_02_L0.nif","How does one improve on the Lever 3000? Put on racing stripes.",""
"1141001","Lever 3000 v2.0","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_05_02_L0.nif","How does one improve on the Lever 3000? Put on racing stripes.",""
"1141011","Lever 3000 v2.0","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_05_02_L0.nif","How does one improve on the Lever 3000? Put on racing stripes.",""
"1141021","Lever 3000 v2.0","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_05_02_L0.nif","How does one improve on the Lever 3000? Put on racing stripes.",""
"1141031","Lever 3000 v2.0","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_05_02_L0.nif","How does one improve on the Lever 3000? Put on racing stripes.",""
"1141041","Lever 3000 v2.0","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_05_02_L0.nif","How does one improve on the Lever 3000? Put on racing stripes.",""
"1141051","Lever 3000 v2.0","HP +40","Unlimited","Monster/HAIR/AVA_04_HAIR_05_02_L0.nif","How does one improve on the Lever 3000? Put on racing stripes.",""
"1141100","Green Head Gear","Run speed +1.0%","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_06_01_L0.nif","Get in gear with this head gear.",""
"1141110","Green Head Gear","Run speed +1.0%","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_06_01_L0.nif","Get in gear with this head gear.",""
"1141120","Green Head Gear","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_06_01_L0.nif","Get in gear with this head gear.",""
"1141130","Green Head Gear","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_06_01_L0.nif","Get in gear with this head gear.",""
"1141140","Green Head Gear","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_06_01_L0.nif","Get in gear with this head gear.",""
"1141150","Green Head Gear","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_06_01_L0.nif","Get in gear with this head gear.",""
"1141101","Green Head Gear","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_06_01_L0.nif","Get in gear with this head gear.",""
"1141111","Green Head Gear","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_06_01_L0.nif","Get in gear with this head gear.",""
"1141121","Green Head Gear","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_06_01_L0.nif","Get in gear with this head gear.",""
"1141131","Green Head Gear","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_06_01_L0.nif","Get in gear with this head gear.",""
"1141141","Green Head Gear","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_06_01_L0.nif","Get in gear with this head gear.",""
"1141151","Green Head Gear","HP +40","Unlimited","Monster/HAIR/AVA_04_HAIR_06_01_L0.nif","Get in gear with this head gear.",""
"1141200","Ticking Hair","Run speed +1.0%","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_06_02_L0.nif","The gears are turning up there.",""
"1141210","Ticking Hair","Run speed +1.0%","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_06_02_L0.nif","The gears are turning up there.",""
"1141220","Ticking Hair","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_06_02_L0.nif","The gears are turning up there.",""
"1141230","Ticking Hair","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_06_02_L0.nif","The gears are turning up there.",""
"1141240","Ticking Hair","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_06_02_L0.nif","The gears are turning up there.",""
"1141250","Ticking Hair","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_06_02_L0.nif","The gears are turning up there.",""
"1141201","Ticking Hair","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_06_02_L0.nif","The gears are turning up there.",""
"1141211","Ticking Hair","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_06_02_L0.nif","The gears are turning up there.",""
"1141221","Ticking Hair","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_06_02_L0.nif","The gears are turning up there.",""
"1141231","Ticking Hair","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_06_02_L0.nif","The gears are turning up there.",""
"1141241","Ticking Hair","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_06_02_L0.nif","The gears are turning up there.",""
"1141251","Ticking Hair","HP +40","Unlimited","Monster/HAIR/AVA_04_HAIR_06_02_L0.nif","The gears are turning up there.",""
"1141300","City Sign","Run speed +1.0%","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_07_01_L0.nif","Hey, the city is thatta way!",""
"1141310","City Sign","Run speed +1.0%","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_07_01_L0.nif","Hey, the city is thatta way!",""
"1141320","City Sign","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_07_01_L0.nif","Hey, the city is thatta way!",""
"1141330","City Sign","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_07_01_L0.nif","Hey, the city is thatta way!",""
"1141340","City Sign","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_07_01_L0.nif","Hey, the city is thatta way!",""
"1141350","City Sign","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_07_01_L0.nif","Hey, the city is thatta way!",""
"1141301","City Sign","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_07_01_L0.nif","Hey, the city is thatta way!",""
"1141311","City Sign","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_07_01_L0.nif","Hey, the city is thatta way!",""
"1141321","City Sign","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_07_01_L0.nif","Hey, the city is thatta way!",""
"1141331","City Sign","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_07_01_L0.nif","Hey, the city is thatta way!",""
"1141341","City Sign","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_07_01_L0.nif","Hey, the city is thatta way!",""
"1141351","City Sign","HP +40","Unlimited","Monster/HAIR/AVA_04_HAIR_07_01_L0.nif","Hey, the city is thatta way!",""
"1141400","Left Turn Only","Run speed +1.0%","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_07_02_L0.nif","But if it's facing you, it actually means right. Confused?",""
"1141410","Left Turn Only","Run speed +1.0%","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_07_02_L0.nif","But if it's facing you, it actually means right. Confused?",""
"1141420","Left Turn Only","Run speed +1.0%","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_07_02_L0.nif","But if it's facing you, it actually means right. Confused?",""
"1141430","Left Turn Only","Run speed +1.0%","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_07_02_L0.nif","But if it's facing you, it actually means right. Confused?",""
"1141440","Left Turn Only","Run speed +1.0%","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_07_02_L0.nif","But if it's facing you, it actually means right. Confused?",""
"1141450","Left Turn Only","Run speed +1.0%","Unlimited","Monster/HAIR/AVA_04_HAIR_07_02_L0.nif","But if it's facing you, it actually means right. Confused?",""
"1141401","Left Turn Only","HP +40","Duration: 7 days","Monster/HAIR/AVA_04_HAIR_07_02_L0.nif","But if it's facing you, it actually means right. Confused?",""
"1141411","Left Turn Only","HP +40","Duration: 30 days","Monster/HAIR/AVA_04_HAIR_07_02_L0.nif","But if it's facing you, it actually means right. Confused?",""
"1141421","Left Turn Only","HP +40","Duration: 90 days","Monster/HAIR/AVA_04_HAIR_07_02_L0.nif","But if it's facing you, it actually means right. Confused?",""
"1141431","Left Turn Only","HP +40","Duration: 1 day","Monster/HAIR/AVA_04_HAIR_07_02_L0.nif","But if it's facing you, it actually means right. Confused?",""
"1141441","Left Turn Only","HP +40","Duration: 365 days","Monster/HAIR/AVA_04_HAIR_07_02_L0.nif","But if it's facing you, it actually means right. Confused?",""
