"Item ID","Name","Upgrades","Item Name Option","Item Name Time","Mesh File Name","Item Description"
"2210350","Star Shades","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_03_01_L0.nif","Why hello, superstar!",""
"2210301","Star Shades","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_03_01_L0.nif","Why hello, superstar!",""
"2210311","Star Shades","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_03_01_L0.nif","Why hello, superstar!",""
"2210321","Star Shades","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_03_01_L0.nif","Why hello, superstar!",""
"2210331","Star Shades","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_03_01_L0.nif","Why hello, superstar!",""
"2210341","Star Shades","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_03_01_L0.nif","Why hello, superstar!",""
"2210351","Star Shades","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_03_01_L0.nif","Why hello, superstar!",""
"2210400","Studious Glasses","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_04_01_L0.nif","Sophisticated and very subtle.",""
"2210410","Studious Glasses","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_04_01_L0.nif","Sophisticated and very subtle.",""
"2210420","Studious Glasses","Sniper Bullets +6","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_04_01_L0.nif","Sophisticated and very subtle.",""
"2210430","Studious Glasses","Sniper Bullets +6","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_04_01_L0.nif","Sophisticated and very subtle.",""
"2210440","Studious Glasses","Sniper Bullets +6","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_04_01_L0.nif","Sophisticated and very subtle.",""
"2210450","Studious Glasses","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_04_01_L0.nif","Sophisticated and very subtle.",""
"2210401","Studious Glasses","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_04_01_L0.nif","Sophisticated and very subtle.",""
"2210411","Studious Glasses","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_04_01_L0.nif","Sophisticated and very subtle.",""
"2210421","Studious Glasses","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_04_01_L0.nif","Sophisticated and very subtle.",""
"2210431","Studious Glasses","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_04_01_L0.nif","Sophisticated and very subtle.",""
"2210441","Studious Glasses","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_04_01_L0.nif","Sophisticated and very subtle.",""
"2210451","Studious Glasses","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_04_01_L0.nif","Sophisticated and very subtle.",""
"2210500","Love Shades","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_05_01_L0.nif","How can you not fall in love with these specs?",""
"2210510","Love Shades","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_05_01_L0.nif","How can you not fall in love with these specs?",""
"2210520","Love Shades","Sniper Bullets +6","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_05_01_L0.nif","How can you not fall in love with these specs?",""
"2210530","Love Shades","Sniper Bullets +6","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_05_01_L0.nif","How can you not fall in love with these specs?",""
"2210540","Love Shades","Sniper Bullets +6","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_05_01_L0.nif","How can you not fall in love with these specs?",""
"2210550","Love Shades","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_05_01_L0.nif","How can you not fall in love with these specs?",""
"2210501","Love Shades","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_05_01_L0.nif","How can you not fall in love with these specs?",""
"2210511","Love Shades","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_05_01_L0.nif","How can you not fall in love with these specs?",""
"2210521","Love Shades","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_05_01_L0.nif","How can you not fall in love with these specs?",""
"2210531","Love Shades","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_05_01_L0.nif","How can you not fall in love with these specs?",""
"2210541","Love Shades","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_05_01_L0.nif","How can you not fall in love with these specs?",""
"2210551","Love Shades","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_05_01_L0.nif","How can you not fall in love with these specs?",""
"2210600","Scouter","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_06_01_L0.nif","But be careful, the Scouter has been known to give out false readings.",""
"2210610","Scouter","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_06_01_L0.nif","But be careful, the Scouter has been known to give out false readings.",""
"2210620","Scouter","Sniper Bullets +6","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_06_01_L0.nif","But be careful, the Scouter has been known to give out false readings.",""
"2210630","Scouter","Sniper Bullets +6","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_06_01_L0.nif","But be careful, the Scouter has been known to give out false readings.",""
"2210640","Scouter","Sniper Bullets +6","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_06_01_L0.nif","But be careful, the Scouter has been known to give out false readings.",""
"2210650","Scouter","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_06_01_L0.nif","But be careful, the Scouter has been known to give out false readings.",""
"2210601","Scouter","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_06_01_L0.nif","But be careful, the Scouter has been known to give out false readings.",""
"2210611","Scouter","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_06_01_L0.nif","But be careful, the Scouter has been known to give out false readings.",""
"2210621","Scouter","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_06_01_L0.nif","But be careful, the Scouter has been known to give out false readings.",""
"2210631","Scouter","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_06_01_L0.nif","But be careful, the Scouter has been known to give out false readings.",""
"2210641","Scouter","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_06_01_L0.nif","But be careful, the Scouter has been known to give out false readings.",""
"2210651","Scouter","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_06_01_L0.nif","But be careful, the Scouter has been known to give out false readings.",""
"2210700","Flight Goggles","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_07_01_L0.nif","Fight and take flight!",""
"2210710","Flight Goggles","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_07_01_L0.nif","Fight and take flight!",""
"2210720","Flight Goggles","Sniper Bullets +6","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_07_01_L0.nif","Fight and take flight!",""
"2210730","Flight Goggles","Sniper Bullets +6","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_07_01_L0.nif","Fight and take flight!",""
"2210740","Flight Goggles","Sniper Bullets +6","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_07_01_L0.nif","Fight and take flight!",""
"2210750","Flight Goggles","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_07_01_L0.nif","Fight and take flight!",""
"2210701","Flight Goggles","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_07_01_L0.nif","Fight and take flight!",""
"2210711","Flight Goggles","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_07_01_L0.nif","Fight and take flight!",""
"2210721","Flight Goggles","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_07_01_L0.nif","Fight and take flight!",""
"2210731","Flight Goggles","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_07_01_L0.nif","Fight and take flight!",""
"2210741","Flight Goggles","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_07_01_L0.nif","Fight and take flight!",""
"2210751","Flight Goggles","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_07_01_L0.nif","Fight and take flight!",""
"2210800","Swimming Goggles","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_08_01_L0.nif","Surfs up!",""
"2210810","Swimming Goggles","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_08_01_L0.nif","Surfs up!",""
"2210820","Swimming Goggles","Sniper Bullets +6","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_08_01_L0.nif","Surfs up!",""
"2210830","Swimming Goggles","Sniper Bullets +6","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_08_01_L0.nif","Surfs up!",""
"2210840","Swimming Goggles","Sniper Bullets +6","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_08_01_L0.nif","Surfs up!",""
"2210850","Swimming Goggles","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_08_01_L0.nif","Surfs up!",""
"2210801","Swimming Goggles","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_08_01_L0.nif","Surfs up!",""
"2210811","Swimming Goggles","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_08_01_L0.nif","Surfs up!",""
"2210821","Swimming Goggles","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_08_01_L0.nif","Surfs up!",""
"2210831","Swimming Goggles","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_08_01_L0.nif","Surfs up!",""
"2210841","Swimming Goggles","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_08_01_L0.nif","Surfs up!",""
"2210851","Swimming Goggles","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_08_01_L0.nif","Surfs up!",""
"2210900","Butterfly Mask","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_09_01_L0.nif","Fluttering with the butterflies.",""
"2210910","Butterfly Mask","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_09_01_L0.nif","Fluttering with the butterflies.",""
"2210920","Butterfly Mask","Sniper Bullets +6","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_09_01_L0.nif","Fluttering with the butterflies.",""
"2210930","Butterfly Mask","Sniper Bullets +6","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_09_01_L0.nif","Fluttering with the butterflies.",""
"2210940","Butterfly Mask","Sniper Bullets +6","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_09_01_L0.nif","Fluttering with the butterflies.",""
"2210950","Butterfly Mask","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_09_01_L0.nif","Fluttering with the butterflies.",""
"2210901","Butterfly Mask","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_09_01_L0.nif","Fluttering with the butterflies.",""
"2210911","Butterfly Mask","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_09_01_L0.nif","Fluttering with the butterflies.",""
"2210921","Butterfly Mask","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_09_01_L0.nif","Fluttering with the butterflies.",""
"2210931","Butterfly Mask","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_09_01_L0.nif","Fluttering with the butterflies.",""
"2210941","Butterfly Mask","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_09_01_L0.nif","Fluttering with the butterflies.",""
"2210951","Butterfly Mask","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_09_01_L0.nif","Fluttering with the butterflies.",""
"2210902","Black Butterfly Mask","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_09_02_L0.nif","The perfect mix between vacation and espionage!",""
"2210912","Black Butterfly Mask","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_09_02_L0.nif","The perfect mix between vacation and espionage!",""
"2210922","Black Butterfly Mask","Sniper Bullets +6","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_09_02_L0.nif","The perfect mix between vacation and espionage!",""
"2210932","Black Butterfly Mask","Sniper Bullets +6","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_09_02_L0.nif","The perfect mix between vacation and espionage!",""
"2210942","Black Butterfly Mask","Sniper Bullets +6","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_09_02_L0.nif","The perfect mix between vacation and espionage!",""
"2210952","Black Butterfly Mask","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_09_02_L0.nif","The perfect mix between vacation and espionage!",""
"2210903","Black Butterfly Mask","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_09_02_L0.nif","The perfect mix between vacation and espionage!",""
"2210913","Black Butterfly Mask","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_09_02_L0.nif","The perfect mix between vacation and espionage!",""
"2210923","Black Butterfly Mask","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_09_02_L0.nif","The perfect mix between vacation and espionage!",""
"2210933","Black Butterfly Mask","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_09_02_L0.nif","The perfect mix between vacation and espionage!",""
"2210943","Black Butterfly Mask","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_09_02_L0.nif","The perfect mix between vacation and espionage!",""
"2210953","Black Butterfly Mask","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_09_02_L0.nif","The perfect mix between vacation and espionage!",""
"2211000","Pirate Eye Patch","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","Arr, matey!",""
"2211010","Pirate Eye Patch","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","Arr, matey!",""
"2211020","Pirate Eye Patch","Sniper Bullets +6","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","Arr, matey!",""
"2211030","Pirate Eye Patch","Sniper Bullets +6","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","Arr, matey!",""
"2211040","Pirate Eye Patch","Sniper Bullets +6","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","Arr, matey!",""
"2211050","Pirate Eye Patch","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","Arr, matey!",""
"2211001","Pirate Eye Patch","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","Arr, matey!",""
"2211011","Pirate Eye Patch","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","Arr, matey!",""
"2211021","Pirate Eye Patch","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","Arr, matey!",""
"2211031","Pirate Eye Patch","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","Arr, matey!",""
"2211041","Pirate Eye Patch","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","Arr, matey!",""
"2211051","Pirate Eye Patch","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","Arr, matey!",""
"2211002","Captain Naomi's Eye Patch","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","",""
"2211012","Captain Naomi's Eye Patch","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","",""
"2211022","Captain Naomi's Eye Patch","Sniper Bullets +6","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","",""
"2211032","Captain Naomi's Eye Patch","Sniper Bullets +6","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","",""
"2211042","Captain Naomi's Eye Patch","Sniper Bullets +6","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","",""
"2211052","Captain Naomi's Eye Patch","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","",""
"2211003","Captain Naomi's Eye Patch","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","",""
"2211013","Captain Naomi's Eye Patch","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","",""
"2211023","Captain Naomi's Eye Patch","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","",""
"2211033","Captain Naomi's Eye Patch","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","",""
"2211043","Captain Naomi's Eye Patch","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","",""
"2211053","Captain Naomi's Eye Patch","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_10_01_L0.nif","",""
"2211100","Bandit Mask","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_11_01_L0.nif","En garde!",""
"2211110","Bandit Mask","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_11_01_L0.nif","En garde!",""
"2211120","Bandit Mask","Sniper Bullets +6","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_11_01_L0.nif","En garde!",""
"2211130","Bandit Mask","Sniper Bullets +6","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_11_01_L0.nif","En garde!",""
"2211140","Bandit Mask","Sniper Bullets +6","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_11_01_L0.nif","En garde!",""
"2211150","Bandit Mask","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_11_01_L0.nif","En garde!",""
"2211101","Bandit Mask","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_11_01_L0.nif","En garde!",""
"2211111","Bandit Mask","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_11_01_L0.nif","En garde!",""
"2211121","Bandit Mask","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_11_01_L0.nif","En garde!",""
"2211131","Bandit Mask","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_11_01_L0.nif","En garde!",""
"2211141","Bandit Mask","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_11_01_L0.nif","En garde!",""
"2211151","Bandit Mask","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_11_01_L0.nif","En garde!",""
"2211200","Ski Goggles","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_12_01_L0.nif","Don't fall on the chairlift!",""
"2211210","Ski Goggles","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_12_01_L0.nif","Don't fall on the chairlift!",""
"2211220","Ski Goggles","Sniper Bullets +6","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_12_01_L0.nif","Don't fall on the chairlift!",""
"2211230","Ski Goggles","Sniper Bullets +6","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_12_01_L0.nif","Don't fall on the chairlift!",""
"2211240","Ski Goggles","Sniper Bullets +6","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_12_01_L0.nif","Don't fall on the chairlift!",""
"2211250","Ski Goggles","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_12_01_L0.nif","Don't fall on the chairlift!",""
"2211201","Ski Goggles","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_12_01_L0.nif","Don't fall on the chairlift!",""
"2211211","Ski Goggles","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_12_01_L0.nif","Don't fall on the chairlift!",""
"2211221","Ski Goggles","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_12_01_L0.nif","Don't fall on the chairlift!",""
"2211231","Ski Goggles","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_12_01_L0.nif","Don't fall on the chairlift!",""
"2211241","Ski Goggles","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_12_01_L0.nif","Don't fall on the chairlift!",""
"2211251","Ski Goggles","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_12_01_L0.nif","Don't fall on the chairlift!",""
"2211300","Sleep Shades","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_13_01_L0.nif","No one's the wiser.",""
"2211310","Sleep Shades","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_13_01_L0.nif","No one's the wiser.",""
"2211320","Sleep Shades","Sniper Bullets +6","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_13_01_L0.nif","No one's the wiser.",""
"2211330","Sleep Shades","Sniper Bullets +6","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_13_01_L0.nif","No one's the wiser.",""
"2211340","Sleep Shades","Sniper Bullets +6","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_13_01_L0.nif","No one's the wiser.",""
"2211350","Sleep Shades","Sniper Bullets +6","Unlimited","Girl/ACC/ACC_01_GLASSES_13_01_L0.nif","No one's the wiser.",""
"2211301","Sleep Shades","Shotgun Bullets +9","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_13_01_L0.nif","No one's the wiser.",""
"2211311","Sleep Shades","Shotgun Bullets +9","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_13_01_L0.nif","No one's the wiser.",""
"2211321","Sleep Shades","Shotgun Bullets +9","Duration: 90 days","Girl/ACC/ACC_01_GLASSES_13_01_L0.nif","No one's the wiser.",""
"2211331","Sleep Shades","Shotgun Bullets +9","Duration: 1 day","Girl/ACC/ACC_01_GLASSES_13_01_L0.nif","No one's the wiser.",""
"2211341","Sleep Shades","Shotgun Bullets +9","Duration: 365 days","Girl/ACC/ACC_01_GLASSES_13_01_L0.nif","No one's the wiser.",""
"2211351","Sleep Shades","Shotgun Bullets +9","Unlimited","Girl/ACC/ACC_01_GLASSES_13_01_L0.nif","No one's the wiser.",""
"2211400","Eye Protector","Sniper Bullets +6","Duration: 7 days","Girl/ACC/ACC_01_GLASSES_14_01_L0.nif","A bad bout with lazy eye.",""
"2211410","Eye Protector","Sniper Bullets +6","Duration: 30 days","Girl/ACC/ACC_01_GLASSES_14_01_L0.nif","A bad bout with lazy eye.",""
