"Item ID","Upgrades","Name","Item Name Option","Item Name Time","Mesh File Name","Item Description"
"3010256","Power - Level 6","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010257","Power - Level 7","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010258","Power - Level 8","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010259","Power - Level 9","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010261","Run Speed - Level 1","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010262","Run Speed - Level 2","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010263","Run Speed - Level 3","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010264","Run Speed - Level 4","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010265","Run Speed - Level 5","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010266","Run Speed - Level 6","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010267","Run Speed - Level 7","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010268","Run Speed - Level 8","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010269","Run Speed - Level 9","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010271","Range - Level 1","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010272","Range - Level 2","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010273","Range - Level 3","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010274","Range - Level 4","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010275","Range - Level 5","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010276","Range - Level 6","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010277","Range - Level 7","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010278","Range - Level 8","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010279","Range - Level 9","Mad Wrench","1","Sword/WPN_KNIFE_003_01.kfm","That's not how this tool is supposed to be used, but when you're mad anything is game.",""
"3010380","Not unlimited/Not Upgradable","Black Chain Saw","0","Sword/WPN_KNIFE_001_01.kfm","Special Edition (Beta 2018)",""
"3010390","Not unlimited/Not Upgradable","White Chain Saw","0","Sword/WPN_KNIFE_001_01.kfm","Special Edition (Beta 2018)",""
"3010300","Not unlimited/Not Upgradable","Chain Saw","0","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010310","Not unlimited/Not Upgradable","Chain Saw","0","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010320","Not unlimited/Not Upgradable","Chain Saw","0","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010330","Not unlimited/Not Upgradable","Chain Saw","0","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010340","Not unlimited/Not Upgradable","Chain Saw","0","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010350","Power - Level 0","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010351","Power - Level 1","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010352","Power - Level 2","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010353","Power - Level 3","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010354","Power - Level 4","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010355","Power - Level 5","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010356","Power - Level 6","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010357","Power - Level 7","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010358","Power - Level 8","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010359","Power - Level 9","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010361","Run Speed - Level 1","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010362","Run Speed - Level 2","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010363","Run Speed - Level 3","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010364","Run Speed - Level 4","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010365","Run Speed - Level 5","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010366","Run Speed - Level 6","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010367","Run Speed - Level 7","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010368","Run Speed - Level 8","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010369","Run Speed - Level 9","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010371","Range - Level 1","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010372","Range - Level 2","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010373","Range - Level 3","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010374","Range - Level 4","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010375","Range - Level 5","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010376","Range - Level 6","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010377","Range - Level 7","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010378","Range - Level 8","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010379","Range - Level 9","Chain Saw","1","Sword/WPN_KNIFE_001_01.kfm","Rotating metal teeth? Check. Just watch out for the kickback!",""
"3010600","Not unlimited/Not Upgradable","Buggy Steel Hammer [BETA]","0","Sword/WPN_KNIFE_004_01.kfm","????????? ?????? ??? ????????? ????????????. Buggy Steel Hammer ?????????.",""
"3010610","Not unlimited/Not Upgradable","Buggy Steel Hammer [BETA]","0","Sword/WPN_KNIFE_004_01.kfm","????????? ?????? ??? ????????? ????????????. Buggy Steel Hammer ?????????.",""
"3010620","Not unlimited/Not Upgradable","Buggy Steel Hammer [BETA]","0","Sword/WPN_KNIFE_004_01.kfm","????????? ?????? ??? ????????? ????????????. Buggy Steel Hammer ?????????.",""
"3010630","Not unlimited/Not Upgradable","Buggy Steel Hammer [BETA]","0","Sword/WPN_KNIFE_004_01.kfm","????????? ?????? ??? ????????? ????????????. Buggy Steel Hammer ?????????.",""
"3010640","Not unlimited/Not Upgradable","Buggy Steel Hammer [BETA]","0","Sword/WPN_KNIFE_004_01.kfm","????????? ?????? ??? ????????? ????????????. Buggy Steel Hammer ?????????.",""
"3010650","Power - Level 0","Buggy Steel Hammer [BETA]","0","Sword/WPN_KNIFE_004_01.kfm","????????? ?????? ??? ????????? ????????????. ?????? ?????? ????????? ?????????.",""
"3010700","Not unlimited/Not Upgradable","Buggy Mad Wrench [BETA]","0","Sword/WPN_KNIFE_003_01.kfm","????????? ?????? ??? ????????? ????????????. Buggy Mad Wrench ?????????.",""
"3010710","Not unlimited/Not Upgradable","Buggy Mad Wrench [BETA]","0","Sword/WPN_KNIFE_003_01.kfm","????????? ?????? ??? ????????? ????????????. Buggy Mad Wrench ?????????.",""
"3010720","Not unlimited/Not Upgradable","Buggy Mad Wrench [BETA]","0","Sword/WPN_KNIFE_003_01.kfm","????????? ?????? ??? ????????? ????????????. Buggy Mad Wrench ?????????.",""
"3010730","Not unlimited/Not Upgradable","Buggy Mad Wrench [BETA]","0","Sword/WPN_KNIFE_003_01.kfm","????????? ?????? ??? ????????? ????????????. Buggy Mad Wrench ?????????.",""
"3010740","Not unlimited/Not Upgradable","Buggy Mad Wrench [BETA]","0","Sword/WPN_KNIFE_003_01.kfm","????????? ?????? ??? ????????? ????????????. Buggy Mad Wrench ?????????.",""
"3010750","Power - Level 0","Buggy Mad Wrench [BETA]","0","Sword/WPN_KNIFE_003_01.kfm","????????? ?????? ??? ????????? ????????????. Buggy Mad Wrench ?????????.",""
"3010800","Not unlimited/Not Upgradable","Buggy Melee [BETA]","0","Sword/WPN_KNIFE_003_01.kfm","????????? Buggy Melee ????????????. ?????? ?????? ????????? ?????????.",""
"3010810","Not unlimited/Not Upgradable","Buggy Melee [BETA]","0","Sword/WPN_KNIFE_003_01.kfm","????????? Buggy Melee ????????????. ?????? ?????? ????????? ?????????.",""
"3010820","Not unlimited/Not Upgradable","Buggy Melee [BETA]","0","Sword/WPN_KNIFE_003_01.kfm","????????? Buggy Melee ????????????. ?????? ?????? ????????? ?????????.",""
"3010830","Not unlimited/Not Upgradable","Buggy Melee [BETA]","0","Sword/WPN_KNIFE_003_01.kfm","????????? Buggy Melee ????????????. ?????? ?????? ????????? ?????????.",""
"3010840","Not unlimited/Not Upgradable","Buggy Melee [BETA]","0","Sword/WPN_KNIFE_003_01.kfm","????????? Buggy Melee ????????????. ?????? ?????? ????????? ?????????.",""
"3010850","Power - Level 0","Buggy Melee [BETA]","0","Sword/WPN_KNIFE_003_01.kfm","????????? ?????? ??? ????????? ????????????. ?????? ?????? ????????? ?????????.",""
"3011200","Not unlimited/Not Upgradable","Candy Cane [BETA]","0","Sword/WPN_KNIFE_KNIFE_010_L0.kfm","?????? ??????????????? ??????!",""
"3011210","Not unlimited/Not Upgradable","Candy Cane [BETA]","0","Sword/WPN_KNIFE_KNIFE_010_L0.kfm","?????? ??????????????? ??????!",""
"3011220","Not unlimited/Not Upgradable","Candy Cane [BETA]","0","Sword/WPN_KNIFE_KNIFE_010_L0.kfm","?????? ??????????????? ??????!",""
"3011230","Not unlimited/Not Upgradable","Candy Cane [BETA]","0","Sword/WPN_KNIFE_KNIFE_010_L0.kfm","?????? ??????????????? ??????!",""
"3011240","Not unlimited/Not Upgradable","Candy Cane [BETA]","0","Sword/WPN_KNIFE_KNIFE_010_L0.kfm","?????? ??????????????? ??????!",""
"3011250","Power - Level 0","Candy Cane [BETA]","0","Sword/WPN_KNIFE_KNIFE_010_L0.kfm","?????? ??????????????? ??????!",""
"3011300","Not unlimited/Not Upgradable","Slate Hammer","0","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011310","Not unlimited/Not Upgradable","Slate Hammer","0","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011320","Not unlimited/Not Upgradable","Slate Hammer","0","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011330","Not unlimited/Not Upgradable","Slate Hammer","0","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011340","Not unlimited/Not Upgradable","Slate Hammer","0","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011350","Power - Level 0","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011351","Power - Level 1","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011352","Power - Level 2","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011353","Power - Level 3","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011354","Power - Level 4","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011355","Power - Level 5","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011356","Power - Level 6","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011357","Power - Level 7","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011358","Power - Level 8","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011359","Power - Level 9","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011361","Run Speed - Level 1","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011362","Run Speed - Level 2","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011363","Run Speed - Level 3","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011364","Run Speed - Level 4","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011365","Run Speed - Level 5","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011366","Run Speed - Level 6","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011367","Run Speed - Level 7","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011368","Run Speed - Level 8","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011369","Run Speed - Level 9","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011371","Range - Level 1","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011372","Range - Level 2","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011373","Range - Level 3","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011374","Range - Level 4","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011375","Range - Level 5","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011376","Range - Level 6","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011377","Range - Level 7","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011378","Range - Level 8","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011379","Range - Level 9","Slate Hammer","1","Sword/WPN_KNIFE_011_01.kfm","Hand crafted with the finest composition of rock, it allows for the finest balance of grace and power.",""
"3011400","Not unlimited/Not Upgradable","Pyrolite Hammer","0","Sword/WPN_KNIFE_011_02.kfm","Composed from the rarest of pyrolite rock, this hammer will scorch any adversary who comes against it.",""
"3011410","Not unlimited/Not Upgradable","Pyrolite Hammer","0","Sword/WPN_KNIFE_011_02.kfm","Composed from the rarest of pyrolite rock, this hammer will scorch any adversary who comes against it.",""
"3011420","Not unlimited/Not Upgradable","Pyrolite Hammer","0","Sword/WPN_KNIFE_011_02.kfm","Composed from the rarest of pyrolite rock, this hammer will scorch any adversary who comes against it.",""
"3011430","Not unlimited/Not Upgradable","Pyrolite Hammer","0","Sword/WPN_KNIFE_011_02.kfm","Composed from the rarest of pyrolite rock, this hammer will scorch any adversary who comes against it.",""
"3011440","Not unlimited/Not Upgradable","Pyrolite Hammer","0","Sword/WPN_KNIFE_011_02.kfm","Composed from the rarest of pyrolite rock, this hammer will scorch any adversary who comes against it.",""
"3011450","Power - Level 0","Pyrolite Hammer","1","Sword/WPN_KNIFE_011_02.kfm","Composed from the rarest of pyrolite rock, this hammer will scorch any adversary who comes against it.",""
"3011451","Power - Level 1","Pyrolite Hammer","1","Sword/WPN_KNIFE_011_02.kfm","Composed from the rarest of pyrolite rock, this hammer will scorch any adversary who comes against it.",""
"3011452","Power - Level 2","Pyrolite Hammer","1","Sword/WPN_KNIFE_011_02.kfm","Composed from the rarest of pyrolite rock, this hammer will scorch any adversary who comes against it.",""
"3011453","Power - Level 3","Pyrolite Hammer","1","Sword/WPN_KNIFE_011_02.kfm","Composed from the rarest of pyrolite rock, this hammer will scorch any adversary who comes against it.",""
"3011454","Power - Level 4","Pyrolite Hammer","1","Sword/WPN_KNIFE_011_02.kfm","Composed from the rarest of pyrolite rock, this hammer will scorch any adversary who comes against it.",""
"3011455","Power - Level 5","Pyrolite Hammer","1","Sword/WPN_KNIFE_011_02.kfm","Composed from the rarest of pyrolite rock, this hammer will scorch any adversary who comes against it.",""
